3207	2	8.53924	6.8426	10.3678
1024	1	2.10546	5.55314	9.97826
1026	2	2.51443	5.31295	9.14361
1275	2	9.39057	1.14578	14.3484
3205	1	7.94996	7.10159	9.6556
3206	2	8.36891	7.87208	9.26518
1025	2	1.49677	6.26047	9.75292
2452	1	0.607082	3.74164	13.8327
3425	2	2.61529	13.5569	2.96643
939	2	0.487954	7.29396	10.8939
334	1	1.011	7.17702	12.5342
335	2	1.02611	6.23351	12.7108
457	1	2.30017	14.7019	7.45047
2118	2	10.5618	0.635187	11.1545
3911	2	0.411432	13.289	0.121021
3642	2	8.01995	14.8373	8.95955
508	1	10.2327	7.04569	11.317
509	2	10.6839	7.88754	11.221
3236	2	9.58528	0.523149	7.99405
3235	1	10.5019	0.242031	8.04268
2027	2	14.3045	2.70682	16.6904
239	2	11.1967	1.01166	15.249
238	1	10.8434	1.89566	15.3728
2031	2	9.84379	7.40536	14.7782
3472	1	10.4205	5.41633	8.9926
3474	2	10.4052	5.22692	9.9336
2117	2	10.5021	0.949576	9.67051
4829	2	10.8563	3.71104	12.3599
2116	1	10.2024	1.26558	10.526
2029	1	10.5808	7.66625	14.2211
1229	2	12.4339	4.70625	15.6918
510	2	10.7654	6.55811	11.9494
4828	1	10.4057	3.8058	11.5175
1434	2	9.82396	4.76086	14.5606
1432	1	10.7572	4.58927	14.7062
1433	2	10.8092	3.63993	14.839
4830	2	10.4971	2.94711	11.0981
2030	2	11.3279	7.72198	14.8214
658	1	5.21636	11.2826	16.7652
1228	1	13.0365	4.5738	16.4273
4720	1	4.93941	14.8005	14.2926
240	2	11.1869	2.1746	16.2248
3567	2	7.57377	0.833643	9.01195
1724	2	1.4027	11.5504	8.84351
555	2	8.9359	13.2304	10.2462
2028	2	15.5309	1.81345	16.6413
2897	2	2.10528	-0.110961	14.976
811	1	11.0378	13.6579	15.364
4478	2	5.85382	8.30197	15.1223
938	2	0.434053	8.49023	9.96078
4276	1	9.02205	6.89229	16.3337
357	2	7.88512	13.9355	16.6759
553	1	8.06083	13.1721	9.85576
4277	2	8.15046	6.5051	16.2242
3800	2	12.2769	11.7895	16.6253
1739	2	3.33672	0.813438	0.231382
2147	2	11.2074	14.1473	10.9755
954	2	4.36737	12.8911	10.0285
1834	1	9.54843	10.8312	16.615
2858	2	16.8877	7.5647	16.636
1390	1	2.77481	8.53616	14.3733
3523	1	4.11931	8.53191	10.7899
1392	2	3.72865	8.4437	14.4301
3524	2	4.7945	9.19975	10.9302
1835	2	9.2177	11.7219	16.7526
554	2	7.53295	12.7168	10.5158
336	2	1.6751	7.54244	13.1233
3525	2	4.59308	7.78639	10.4139
1391	2	2.45593	8.27513	15.2403
1398	2	9.99684	10.5528	10.3363
659	2	5.48053	11.7321	15.9591
1185	2	6.62917	8.2825	12.1839
3316	1	8.40806	14.3094	13.0607
1250	2	6.81431	12.7816	14.7662
1251	2	6.23234	12.1905	13.4947
3748	1	1.01879	11.8926	14.3172
4479	2	5.49866	9.75521	15.3805
4477	1	5.55042	9.09907	14.6817
678	2	13.2532	6.82041	16.289
1184	2	6.49438	9.4131	13.188
1183	1	6.76657	9.22707	12.2864
2520	2	2.37418	9.50979	10.4609
2518	1	1.62966	9.92603	10.0204
953	2	3.59588	12.7836	11.3316
1688	2	1.31304	13.7741	11.4937
1687	1	2.13491	14.0588	11.0874
1689	2	1.97036	13.9973	10.1436
1249	1	6.01759	12.3809	14.4108
952	1	4.15389	12.2782	10.7359
3191	2	5.79489	12.096	11.7458
3190	1	6.71883	11.8614	11.8592
355	1	8.32605	13.4251	15.9928
576	2	3.08825	10.344	13.6376
574	1	3.33802	11.2403	13.4016
575	2	4.10479	11.428	13.9479
3192	2	6.72134	10.9018	11.8884
356	2	9.12105	13.9252	15.7944
3749	2	1.86359	11.787	13.8736
3317	2	8.78938	13.4991	13.4065
1836	2	9.23382	10.5905	15.7405
4506	2	8.38689	9.24015	13.349
4646	2	5.32287	-0.229511	15.581
676	1	12.8638	7.65529	16.019
1723	1	1.17622	12.1801	8.15511
4504	1	8.9364	9.71707	13.9752
1666	1	10.3206	11.984	12.9502
2146	1	10.7609	13.3456	10.6934
812	2	11.9059	13.3725	15.6581
1667	2	10.8403	12.3332	13.6778
3096	2	0.648141	4.44487	10.6029
1928	2	10.9765	13.4147	8.65137
338	2	10.8413	9.06836	8.78183
2148	2	10.7117	12.8062	11.486
1397	2	10.8862	10.5572	11.5666
1668	2	9.84858	11.2383	13.3281
337	1	10.0807	8.57998	8.45826
1396	1	10.6293	10.0144	10.8177
4505	2	9.68481	9.13597	14.1295
4044	2	0.280652	11.0828	0.91366
2915	2	10.5226	3.35201	0.264736
2857	1	15.9483	7.42287	16.4979
4299	2	1.99511	4.25826	0.06697
3041	2	14.8247	4.66737	16.883
2210	2	0.954179	1.39743	0.642165
1330	1	6.24426	-0.262103	1.79778
3801	2	13.7108	11.3156	16.4696
3799	1	13.1442	12.0783	16.3321
2058	2	7.94377	5.94183	0.600937
2188	1	0.803549	10.5529	16.6676
2026	1	14.5764	1.78751	16.7405
573	2	4.65626	11.975	0.0171532
1661	2	6.97621	10.0089	-0.0255356
2859	2	15.8294	6.47665	16.608
1805	2	1.10999	-0.015492	12.6266
2444	2	16.6716	13.3567	16.8991
4317	2	15.8161	11.1131	16.8143
4658	2	9.99588	-0.290358	0.137616
1499	2	13.8593	13.6741	16.9941
4315	1	16.5498	11.7121	16.658
2578	1	5.38554	5.64131	24.1203
2579	2	5.84082	5.91194	24.921
2580	2	4.64557	6.24857	24.0477
1873	1	5.58842	0.981997	24.9467
1874	2	5.11818	1.81865	24.9245
981	2	2.88231	2.92787	18.4526
980	2	1.70354	2.33286	19.2017
979	1	2.31468	2.15428	18.4832
206	2	6.11671	2.24553	21.7401
4891	1	3.91615	3.65528	21.0848
4893	2	3.62821	3.31856	21.9365
4892	2	4.11302	4.58088	21.2464
1328	2	6.92205	4.57965	22.8562
1491	2	8.78858	3.10414	20.2611
1489	1	8.29458	3.90082	20.0541
61	1	6.85212	6.85735	20.8673
1490	2	7.92405	3.73466	19.1842
1327	1	7.13984	3.69827	22.5442
207	2	5.04215	1.5658	20.9106
1329	2	7.68711	3.84598	21.7694
1347	2	2.45667	-0.0580897	20.8318
3232	1	2.21808	3.31093	23.3123
3234	2	2.91264	3.39743	23.9693
205	1	5.93644	1.44689	21.2388
2930	2	1.40039	4.93007	23.071
3461	2	6.62102	6.55749	19.2528
3233	2	1.81596	2.45929	23.4983
1879	1	10.1921	1.84111	20.5872
4465	1	1.72417	5.5574	19.7075
4467	2	1.72625	4.62172	19.9222
4466	2	1.82591	5.58529	18.7533
1301	2	6.60201	1.81766	19.6389
62	2	6.88548	7.8081	20.7387
1425	2	7.44145	3.77805	24.8077
1300	1	6.80857	1.91191	18.7062
1302	2	5.98614	1.70596	18.2558
3460	1	6.18046	6.15117	18.5029
2325	2	4.30595	3.94899	19.4037
2323	1	4.33382	3.93393	18.4442
2929	1	1.01462	5.76237	23.354
1881	2	9.5793	1.11798	20.4353
1346	2	2.75243	1.2161	21.6023
3347	2	6.9905	4.59388	17.7034
1345	1	3.15325	0.578991	21.0064
3273	2	0.458872	6.9492	20.5609
3348	2	7.32557	3.15496	17.3542
3346	1	7.37475	4.05039	17.0116
3462	2	5.86266	6.89147	17.9808
2750	2	8.86869	6.74115	20.0068
63	2	5.95392	6.61423	20.6313
4712	2	3.81035	6.81876	21.71
4711	1	4.01657	6.41784	20.8625
724	1	3.16978	7.37355	23.3415
726	2	2.41466	6.81514	23.5404
2682	2	0.325845	4.05671	27.6271
1423	1	8.0362	3.66926	25.5534
2324	2	4.70522	4.78515	18.2012
2152	1	4.22334	3.45298	24.8942
2153	2	4.67288	4.27581	24.6881
483	2	3.48076	14.0662	17.3642
1639	1	8.34323	-0.0802604	21.1767
1880	2	10.3197	1.85221	21.5387
3486	2	10.5341	2.37836	24.2865
3484	1	10.2064	2.20697	23.4006
3485	2	9.32591	1.8489	23.5351
4131	2	10.8129	2.26061	18.7434
2751	2	9.86448	6.2134	21.0239
1088	2	10.4568	5.90129	18.8129
1087	1	10.7028	5.42658	18.0155
1089	2	10.098	5.75288	17.3452
4129	1	11.0843	2.67214	17.9197
19	1	10.483	4.84776	22.1903
4130	2	10.5652	3.47821	17.8712
20	2	10.2695	3.96495	22.5012
21	2	10.9617	4.70469	21.3706
3168	2	10.6828	6.24583	23.3681
3166	1	10.2869	6.82137	24.0266
4657	1	10.4392	-0.0900701	33.31
3888	2	11.268	-0.231618	25.2527
3886	1	10.5497	-0.214394	25.8894
2097	2	3.53652	0.794994	18.2582
2749	1	9.796	6.78009	20.252
2376	2	11.5251	0.155467	19.231
4208	2	8.28744	0.0219139	24.4913
2374	1	10.9926	-0.410504	18.6674
2931	2	0.546879	5.54735	24.1643
3887	2	10.5328	0.690968	26.2082
2057	2	9.12437	5.61937	33.7027
1641	2	7.51359	-0.382119	20.7996
481	1	3.03117	13.2458	17.1488
4278	2	8.89008	7.60824	16.9595
304	1	0.176343	8.86857	24.3936
4271	2	5.49226	14.2094	23.0491
2615	2	6.74694	9.02868	17.8383
2458	1	8.35167	-0.32581	18.0173
2616	2	8.0754	9.68225	17.5026
3258	2	1.5306	8.80911	20.596
110	2	6.63826	8.22097	24.8796
1583	2	7.17023	9.12527	21.9722
82	1	4.38349	10.5888	19.8887
1582	1	6.56606	9.66763	21.4599
1584	2	5.86566	9.89468	22.0759
4713	2	3.16173	6.18815	20.4909
2589	2	7.58787	11.0429	21.8381
2587	1	8.09274	11.8579	21.888
2610	2	7.2447	14.3926	18.8051
4470	2	8.991	11.8125	19.2526
4309	1	7.20925	11.7123	19.2084
4310	2	6.59146	11.8767	18.4923
4311	2	6.69763	11.2284	19.8609
2888	2	6.85913	14.6125	21.6035
2889	2	7.74214	13.6308	20.8543
725	2	2.8201	8.26734	23.363
2588	2	8.89472	11.6155	22.3567
2269	1	6.56418	12.9387	24.0258
2270	2	7.42451	12.6489	23.7136
2271	2	6.75749	13.4827	24.7928
3194	2	8.67395	7.42112	23.5196
84	2	5.10241	9.95451	19.84
3193	1	7.7658	7.72754	23.4654
3195	2	7.3971	7.25511	22.7154
4668	2	2.94792	11.303	24.3479
4667	2	2.08927	11.5666	23.124
4666	1	2.52513	10.8613	23.6078
83	2	3.59571	10.0744	19.698
3256	1	1.87121	9.24226	19.8099
2804	2	4.27592	10.9908	23.2822
2803	1	5.17973	10.7378	23.4839
2805	2	5.62993	11.5687	23.6529
4615	1	2.65198	12.9128	20.1119
671	2	1.23471	12.0059	21.1289
4616	2	3.2017	13.6968	20.0429
2608	1	7.00002	14.7099	17.9327
2614	1	7.68236	9.0004	18.0523
4617	2	3.23909	12.1871	19.8878
3257	2	1.71326	8.61377	19.1016
1408	1	9.64832	9.60802	25.0467
3601	1	0.576695	1.18264	23.6801
1786	1	0.880546	9.81313	31.4374
3746	2	1.86903	14.1205	24.8131
3602	2	0.721012	0.701177	24.4981
306	2	0.551126	9.18343	23.5678
2460	2	9.2934	-0.188526	18.1434
1410	2	9.34512	8.69718	25.0516
501	2	2.94746	12.5363	25.9023
1252	1	10.463	13.0805	28.5133
2887	1	7.42704	14.5374	20.8332
3162	2	0.601813	13.3721	30.8775
2212	1	10.3398	13.5916	32.8425
4770	2	0.0847291	10.9019	28.0706
4768	1	0.432029	11.7864	27.9341
1839	2	3.62982	-0.270215	22.5915
2459	2	7.93949	0.428643	18.4445
3284	2	4.81906	9.72843	17.5176
3622	1	17.4021	1.77017	16.8744
2723	2	11.0333	14.8445	19.2994
4468	1	9.92115	12.0492	19.2329
2837	2	16.4105	-0.364652	17.1476
562	1	2.71556	0.225253	30.909
4433	2	9.99305	13.8262	24.4227
4469	2	10.3425	11.4172	19.8201
1409	2	9.9841	9.74474	24.1578
3225	2	9.95835	13.7871	20.6145
3223	1	10.5206	14.3918	21.1041
1406	2	10.843	10.3045	22.2232
1407	2	11.5501	11.4747	22.8829
3224	2	10.6366	13.9726	21.9599
1405	1	10.7356	10.9673	22.9093
692	2	10.377	8.38954	20.5976
691	1	10.515	9.3352	20.5067
4432	1	10.2865	14.643	24.0126
693	2	11.0648	9.42376	19.7247
4270	1	5.18801	14.9011	22.4571
1956	2	4.22281	15.3589	21.0947
3941	2	1.40554	7.71843	17.1506
1671	2	14.9151	8.94162	17.002
2908	1	11.673	9.68039	17.8803
